PID  PID  ProductId  ProductId  Mfr-Name  Mfr-Name  Vendor_Name  Vendor_Name  MFrPN  MFrPN  Vendor_PN  Vendor_PN  Cost  Cost  Coo  Coo  UPC  UPC  UOM  UOM  Sale-Start-Date  Sale-Start-Date  Sale-End-Date  Sale-End-Date  Sales-Price  Sales-Price     
11191413  02984GBF2152_00  GUARDIAN  NobleBA428888  GBF2152_00  N540752  1954.18  TW    EA         
10875465  02852CPN5.0HPD1_00  CHICAGOPNEUMATIC  NobleBA236962  CPN5.0HPD1_00  N489V23  5287.34  TW    EA         
11193765  03145758C0036RD60_00  NOTRAX  NobleBA329287  758C0036RD60_00  N592256  1046.7  TW    EA         
11117752  0305363411UGY_00  KENNEDY  NobleBA116013  63411UGY_00  N368837  1473.9  TW    EA         
11028226  0291867908DYN1_00  DYNABRADE  NobleBA6537  67908DYN1_00  N504198  3100.05  TW    EA         
10917811  02852CP6060SASAR_00  CHICAGOPNEUMATIC  NobleBA467658  CP6060SASAR_00  N665845  1638.93  TW    EA         
11028481  02966308BT94H31DAJAA_00  GENERALELECTRIC  NobleBA365236  308BT94H31DAJAA_00  N148227  1426.61  TW    EA         
11028229  0291867603_00  DYNABRADE  NobleBA48708  67603_00  N687742  17433.01  TW    EA         
10986571  02931CLL1006_00  ENERPAC  NobleBA28280  CLL1006_00  N279010  1746.71  TW    EA         
11000983  03019UP67.5125/802003_00  INGERSOLL-RAND  NobleBA429999  UP67.5125/802003_00  N489704  5860.4  TW    EA         
10905618    EAGLE  NobleBA468880  PEST1928_00  N598186  1708.65  TW    EA         
11163593  03045JA26082_00  JET  NobleBA157652  JA26082_00  N504616  6478.14  TW    EA         
11164209  03045JA30082_00  JET  NobleBA241492  JA30082_00  N739139  8339.68  TW    EA         
11052244  02931MS220_00  ENERPAC  NobleBA112819  MS220_00  N279562  2871.27  TW    EA         
10984719  02931CLL1504_00  ENERPAC  NobleBA364470  CLL1504_00  N279015  2341.25      EA         
11011335  02966UPS25513_00  GENERALELECTRIC  NobleBA575159  UPS25513_00  N162771  1262.53  TW    EA         
11075177  0312164PKA062_00  MITUTOYO  NobleBA243851  64PKA062_00  N716033  1466.29  TW    EA         
10991587  02931CLRG10010_00  ENERPAC  NobleBA196814  CLRG10010_00  N279048  2527.06  TW    EA         
11048901  029211683D_00  EAGLE  NobleBA573825  1683D_00  N610402  1368.7  TW    EA         
11052243  02966CR463MB0PNA10A0_00  GENERALELECTRIC  NobleBA134801  CR463MB0PNA10A0_00  N150366  1080.43  TW    EA         
11033421  02966CR306E102_00  GENERALELECTRIC  NobleBA281276  CR306E102_00  N151928  1030.7  TW    EA         
11165052  02966CR463MB0DNA_00  GENERALELECTRIC  NobleBA71272  CR463MB0DNA_00  N150401  1044.37  TW    EA         
11064340  0312910095804_00  MSA  NobleBA390743  10095804_00  N595620  1882.68  TW    EA         
11147998  0277666803ANS4_00  ANSELL  NobleBA568662  66803ANS4_00  N539866  1384.56  TW    EA         
11052319  029211975/YELLOW_00  EAGLE  NobleBA112271  1975/YELLOW_00  N435O55  944.68  TW    EA         
11000728  03019ZAW050080SHM_00  INGERSOLL-RAND  NobleBA513847  ZAW050080SHM_00  N382216  4997.82  TW    EA         
11087597  030518991053_00  JUSTRITE  NobleBA367364  8991053_00  N342T29  1950.06  TW    EA         
10942401  0283865092_00  C.H.-HANSON  NobleBA89311  65092_00  N650416  1675.35  TW    EA         
11087288  0305350301BL_00  KENNEDY    50301BL_00  N419452  3278.25  TW    EA         
11014275  02791GRS750_00  BAND-IT  NobleBA129128  GRS750_00  N492017  -450  TW    EA         
11011332  02764965025EX_00  ALLEGRO  NobleBA127764  965025EX_00  N536522  1273.16  TW    EA         
10976560  0291864000_00  DYNABRADE  NobleBA510843  64000_00  N504278  16360.3  TW    EA         
11091082  03145161C0048BD60_00  NOTRAX  NobleBA518178  161C0048BD60_00  N591769  1595.45  TW    EA         
10978669  02907TC550GREEN_00  DIXIE  NobleBA489653  TC550GREEN_00  N437S89  3509.13  TW    EA         
11028227  0291867903_00  DYNABRADE  NobleBA279970  67903_00  N504194  3100.05  TW    EA         
10997602  02907TC550YELLOW_00  DIXIE  NobleBA552579  TC550YELLOW_00  N437S88  3509.13  TW    EA         
10327321  01794A6N2310D1KG_00  Parker  NobleBA413776  A6N2310D1KG_00  N279109  2561.39  CN    EA         
10706942  00139SW3035CH/S1605_00  AmpliVoxSoundSystems  NobleBA400402  SW3035CH/S1605_00  N757031  7280.12  TW    EA         
10963933  029013400115_00  DBI/SALA  NobleBA405224  3400115_00  N603D57  3238.74  TW    EA         
11007358  02931WUD1100B_00  ENERPAC  NobleBA406299  WUD1100B_00  N279957  2155.81  TW    EA         
11013704  02931JHA1506_00  ENERPAC  NobleBA70492  JHA1506_00  N210006  6539.76  TW    EA         
11009813  02966TFJ224150WL_00  GENERALELECTRIC  NobleBA7959  TFJ224150WL_00  N758210  1524.63  TW    EA         
11017267  02931RD166_00  ENERPAC  NobleBA322417  RD166_00  N278933  1271.65  TW    EA         
11011333  02764924802_00  ALLEGRO  NobleBA85375  924802_00  N596332  4454.85  TW    EA         
11012906  03019D144IN_00  INGERSOLL-RAND  NobleBA429983  D144IN_00  N490995  3261.37  TW    EA         
11148024  030192475_00  INGERSOLL-RAND  NobleBA241114  2475_00  N489404  1363.09  TW    EA         
11252672  030812055LPS4_00  LPS  NobleBA159058  2055LPS4_00  N683361  3155.85  TW    EA         
11260812  03019UP630TAS125/1204603_00  INGERSOLL-RAND  NobleBA576845  UP630TAS125/1204603_00  N489715  17798.55  TW    EA         
11086132  0305350260TX_00  KENNEDY  NobleBA157970  50260TX_00  N713010  1580.43  TW    EA         
10835833  02764952003M_00  ALLEGRO  NobleBA295416  952003M_00  N536658  2501.37  TW    EA         
11191410  029502366029020_00  FRANKLIN  NobleBA532759  2366029020_00  N440665  1751.58  TW    EA         
11192921  0312110390840_00  MITUTOYO  NobleBA202010  10390840_00  N250472  2327.97  TW    EA         
11036693  03019ING280_00  INGERSOLL-RAND  NobleBA199303  ING280_00  N580P89  1709.46  TW    EA         
11036694  030192925P1TI_00  INGERSOLL-RAND  NobleBA115299  2925P1TI_00  N847D94  1834.45  TW    EA         
11091081  03145231R0072BD_00  NOTRAX  NobleBA455177  231R0072BD_00  N568J72  1318.9  TW    EA         
11147999  03019293ING1_00  INGERSOLL-RAND  NobleBA387875  293ING1_00  N325X37  2746.84  TW    EA         
11413487  0328722454248662_00  THERMOIDHBDINDUSTRIES  NobleBA334660  22454248662_00  N608N56  1817.66  TW    EA         
11206671  03162BLACKBOX14U_00  PELICAN  NobleBA78085  BLACKBOX14U_00  N419630  2314.01  TW    EA         
11296638  02904DXPW60604_00  DEWALT  NobleBA573496  DXPW60604_00  N451095  1415.55  TW    EA         
11810205  034752HX1252YLJ_00  BRADY  NobleBA130190  2HX1252YLJ_00  N471K13  3618.88  US    EA         
11162769  03045J2360_00  JET  NobleBA556242  J2360_00  N504601  22202.85  TW    EA         
11280482  03189J44544214BK_00  PROTO  NobleBA435645  J44544214BK_00  N258001  1191.11  TW    EA         
11116191  03056PROPLUS150MP_00  KIDDE  NobleBA430737  PROPLUS150MP_00  N548467  2350.27  TW    EA         
11244764  01894B6782000_00  Presto  NobleBA309329  B6782000_00  N437V10  2901.75  TW    EA         
11244769  02966EVDN3_00  GENERAL-ELECTRIC  NobleBA512205  EVDN3_00  N210644  5261.18  TW    EA         
10818497  027901022WD_00  BALDOR-ELECTRIC  NobleBA296718  1022WD_00  N283E85  1396.49  TW    EA         
11244773  02966CR463MD0PNA10A0_00  GENERAL-ELECTRIC  NobleBA428279  CR463MD0PNA10A0_00  N150369  1369.67  TW    EA         
11224616  02892PC240012F_00  COXREELS  NobleBA531118  PC240012F_00  N131733  1040.85  TW    EA         
11240370  03211K3800/53117_00  RIDGID  NobleBA289373  K3800/53117_00  N499962  1252.74  TW    EA         
11326208  03145131C0072BR60_00  NOTRAX  NobleBA434285  131C0072BR60_00  N589403  1154.92  TW    EA         
11197337  03145531R0048BY_00  NOTRAX  NobleBA413147  531R0048BY_00  N584845  1368.33  TW    EA         
11243876  0295045FMH15S2T_00  FRANKLIN  NobleBA92032  45FMH15S2T_00  N520864  1442.2  TW    EA         
11048687  02966308BT94R31DALJA_00  GENERALELECTRIC  NobleBA386116  308BT94R31DALJA_00  N148229  1641.89  TW    EA         
11245843  03162SINGLELIDCASEPEL4_00  PELICAN  NobleBA372008  SINGLELIDCASEPEL4_00  N419634  1499.16  TW    EA         
11164237  03045J7040M_00  JET  NobleBA304245  J7040M_00  N506911  6414.16  TW    EA         
11001600  03019ZV1S_00  INGERSOLL-RAND  NobleBA115327  ZV1S_00  N367691  3188.62  TW    EA         
11241268  03211K1500B/23717_00  RIDGID  NobleBA520271  K1500B/23717_00  N499970  3031.38  TW    EA         
11078918  029214510/RED_00  EAGLE  NobleBA573833  4510/RED_00  N435Y55  1177.71  TW    EA         
11327848  03273SK344872.018_00  SWAN  NobleBA103396  SK344872.018_00  N412V74  1434.28  TW    EA         
11390411  03418H22G124DBEES_00  BRISTOL  NobleBA131389  H22G124DBEES_00  N224914  2017.24  TW    EA         
11199323  03145531R0048GY_00  NOTRAX  NobleBA455191  531R0048GY_00  N584930  1368.33  TW    EA         
11352049  029211962LEGSEAG2_00  EAGLE  NobleBA468874  1962LEGSEAG2_00  N597829  1349.78  TW    EA         
11084210  03145150C0048BR60_00  NOTRAX  NobleBA413123  150C0048BR60_00  N591737  1595.45  TW    EA         
11742227  031897DE40_00  PROTO  NobleBA288556  7DE40_00  N245325  2003.52  TW    EA         
9556451  00412TT17503_00  Carlisle  NobleBA488398  TT17503_00  N564R91  1106.39  TW    EA         
11303204  03145146R0048GY_00  NOTRAX  NobleBA14045  146R0048GY_00  N568J56  1060.32  TW    EA         
11182088  03145470R0048BL_00  NOTRAX  NobleBA119652  470R0048BL_00  N568I78  2163.57  TW    EA         
11192919  03019ML250KR3HA10R6U_00  INGERSOLL-RAND  NobleBA178237  ML250KR3HA10R6U_00  N382262  8769.88  TW    EA         
11301364  03189J4534416RD_00  PROTO  NobleBA330582  J4534416RD_00  N258033  1044.92  TW    EA         
11243712  03145470C0036BL75_00  NOTRAX  NobleBA287277  470C0036BL75_00  N584684  1810.57  TW    EA         
11070965  02950FMIG4018K_00  FRANKLIN  NobleBA511805  FMIG4018K_00  N522473  4836.42  TW    EA         
11317390  031629435O_00  PELICAN  NobleBA204391  9435O_00  N343506  1485.49  TW    EA         
11298163  01894PREXL48201_00  Presto  NobleBA414328  PREXL48201_00  N437W43  4485.82  TW    EA         
11298165  02764922002ALL2_00  ALLEGRO  NobleBA169634  922002ALL2_00  N596290  2138.33  TW    EA         
11269240  03189J46454210RD_00  PROTO  NobleBA57501  J46454210RD_00  N258043  3025.8  TW    EA         
10905053  01185H5100200010_00  INTERTAPE  NobleBA471984  H5100200010_00  N426846  3164.19  TW    EA         
10993978  03019D140IT_00  INGERSOLL-RAND  NobleBA408812  D140IT_00  N491014  3671.29  TW    EA         
11014669  02915TK601TLYXL000100_00  DUPONT  NobleBA196108  TK601TLYXL000100_00  N539731  2642.86  TW    EA         
11074996  03019UP610TAS150/802003_00  INGERSOLL-RAND  NobleBA94064  UP610TAS150/802003_00  N489747  8659.04  TW    EA         
11075043  02984G1996_00  GUARDIAN  NobleBA533706  G1996_00  N540750  2006.76  TW    EA         
11224611  029018518001_00  DBI/SALA  NobleBA321367  8518001_00  N381J86  2033.82  TW    EA         
11352050  03273SS0369602040_00  SWAN  NobleBA145573  SS0369602040_00  N412R37  1202.32  TW    EA         
11401025  0312910110489_00  MSA  NobleBA285932  10110489_00  N381J96  1950.08  TW    EA         
11442720  03421GMVC950453BX_00  GOODMAN  NobleBA386389  GMVC950453BX_00  N447G14  1152.37  TW    EA         
11298171  02931CLRG1008_00  ENERPAC  NobleBA259659  CLRG1008_00  N279047  2602.47  TW    EA         
11261204  0314813900680_00  OETIKER  NobleBA455357  13900680_00  N491970  4130.1  TW    EA         
11227541  03204L5245A1636X1_00  REELCRAFT  NobleBA456964  L5245A1636X1_00  N740893  1018.37  TW    EA         
Testing  03189JCS1258MASBX2_00  PROTO  NobleBA330669  JCS1258MASBX2_00  N245343  16938.63  TW    EA         
11158261  03045JMD18_00  JET  NobleBA514142  JMD18_00  N504809  2512.2  TW    EA         
11224657  031445741x697Single(2)x689PC_00  NORTON  NobleBA140524  5741x697Single(2)x689PC_00  N264831  2721.2  TW    EA         
11163442  03045J7040_00  JET  NobleBA577158  J7040_00  N739092  6731.39  TW    EA         
11051497  00139SW3045OK/S1605_00  AmpliVox-Sound-Systems  NobleBA547467  SW3045OK/S1605_00  N757044  6050.26  TW    EA         
11281008  0321114053RID1_00  RIDGID  NobleBA310241  14053RID1_00  N623E92  5689.37  TW    EA         
11410873  02931MSFP10_00  ENERPAC  NobleBA343553  MSFP10_00  N279560  1816.88  TW    EA         
11308841  02931ZA4220MX_00  ENERPAC  NobleBA301531  ZA4220MX_00  N279873  3757.89  TW    EA         
11411003  029018510140_00  DBI/SALA  NobleBA510370  8510140_00  N381H76  1100.07  TW    EA         
11165047  02931NC6075_00  ENERPAC  NobleBA280523  NC6075_00  N279632  8002.83  TW    EA         
10708611  0277666803ANS2_00  ANSELL  NobleBA442706  66803ANS2_00  N539864  1384.56  TW    EA         
10878756  02852CP6060SASAB_00  CHICAGO-PNEUMATIC  NobleBA278766  CP6060SASAB_00  N665846  1581.07  TW    EA         
11352046  02921PEST26_00  EAGLE  NobleBA112279  PEST26_00  N598187  1787.76  TW    EA         
11329213  03273SK346072.046_00  SWAN  NobleBA460116  SK346072.046_00  N412Z24  1753.91  TW    EA         
11412936  0305128231_00  JUSTRITE  NobleBA514256  28231_00  N597288  1217.39  TW    EA         
11318898  02936SC6010A_00  EUREKA  NobleBA322498  SC6010A_00  N437O97  1124.53  TW    EA         
11303203  03145150C0048CH60_00  NOTRAX  NobleBA266367  150C0048CH60_00  N591789  1595.45  TW    EA         
11231328  03211916/45007_00  RIDGID  NobleBA394188  916/45007_00  N504548  1183.24  TW    EA         
11320121  03189J99921_00  PROTO  NobleBA477590  J99921_00  N245315  6283.16  TW    EA         
11244775  02966408D6F2HC1GALTA_00  GENERAL-ELECTRIC  NobleBA239429  408D6F2HC1GALTA_00  N148219  3173.19  TW    EA         
11842919  034752HX2502RDJ2_00  BRADY  NobleBA318617  2HX2502RDJ2_00  N471L50  4212.48  TW    EA         
11298168  02931PUD1300B_00  ENERPAC  NobleBA91648  PUD1300B_00  N332108  1939.97  TW    EA         
11326202  03145470R0048BE_00  NOTRAX  NobleBA455183  470R0048BE_00  N568I76  2163.57  TW    EA         
11326205  03145T17C0048BL75_00  NOTRAX  NobleBA140745  T17C0048BL75_00  N586167  2906.65  TW    EA         
11303209  03211RID60052_00  RIDGID  NobleBA457360  RID60052_00  N475B08  2882.03  TW    EA         
11290916  03145138C0072CH60_00  NOTRAX  NobleBA203606  138C0072CH60_00  N589505  2080.86  TW    EA         
11148000  03019R45IA125_00  INGERSOLL-RAND  NobleBA73048  R45IA125_00  N489711  25503.23  TW    EA         
11298162  01894M466_00  Presto  NobleBA36251  M466_00  N437K47  2271.77  TW    EA         
11411004  0305364404UGY_00  KENNEDY  NobleBA556553  64404UGY_00  N368850  2691.51  TW    EA         
11869556  03475HX1872WT3_00  BRADY  NobleBA340568  HX1872WT3_00  N475Y26  1208.2  TW    EA         
11329487  02907TC350RED_00  DIXIE  NobleBA153990  TC350RED_00  N437M09  2455.84  TW    EA         
11327849  03273SK346072.010_00  SWAN  NobleBA187438  SK346072.010_00  N412X03  1518.38  TW    EA         
11352048  03138NS130B_00  NEVER-SEEZ  NobleBA412264  NS130B_00  N223C05  1340  TW    EA         
10991670  02931CLSG2002_00  ENERPAC  NobleBA301514  CLSG2002_00  N278973  2539.13  TW    EA         
11281523  0321121893_00  RIDGID  NobleBA184632  21893_00  N369U65  2273.61  TW    EA         
11326201  03211600I_00  RIDGID  NobleBA457336  600I_00  N504443  1280.93  TW    EA         
11124752  0308100355LPS2_00  LPS  NobleBA347564  00355LPS2_00  N234B27  2502.08  TW    EA         
11318662  02915TP198TORSM0002BN_00  DUPONT  NobleBA510763  TP198TORSM0002BN_00  N538319  1157.42  TW    EA         
10905187  02790L1508T_00  BALDOR-ELECTRIC  NobleBA65489  L1508T_00  N436948  1004.21  TW    EA         
10957977  02981EK628L11_00  GREENLEE  NobleBA365627  EK628L11_00  N369U49  1828.78  TW    EA         
11722676  034753FR1872YL2_00  BRADY  NobleBA151156  3FR1872YL2_00  N600D04  1113.01  TW    EA         
11398858  02958BW20_00  GARDNER-BENDER  NobleBA7583  BW20_00  N241231  4513.59  TW    EA         
11752936  034753FR1872YL_00  BRADY  NobleBA45553  3FR1872YL_00  N600C99  1113.01  TW    EA         
11338414  03421SSZ160241_00  GOODMAN  NobleBA155880  SSZ160241_00  N449Q65  1609.11  TW    EA         
11854829  03468300502_00  MILLER-ELECTRIC  NobleBA75633  300502_00  N637502  3956.89  TW    EA         
9140367  00139SW3035WT/S1605_00  AmpliVox-Sound-Systems  NobleBA337634  SW3035WT/S1605_00  N757035  7280.12  TW    EA         
11926969  03478HVX007A22A1B1_00  EATON  NobleBA91262  HVX007A22A1B1_00  N440430  1271.01  TW    EA         
11406102  0305350301UGY_00  KENNEDY  NobleBA157971  50301UGY_00  N419450  3278.25  TW    EA         
9142218  00139SS3235WT_00  AmpliVox-Sound-Systems  NobleBA64425  SS3235WT_00  N756258  1574.6  TW    EA         
11364423  0332668115WHE2_00  WHEELER-REX  NobleBA41670  68115WHE2_00  N279811  3282.42  TW    EA         
11405827  00900ITCLEVEL1ONSITE_00  FLIR  NobleBA239026  ITCLEVEL1ONSITE_00  N630277  11740.74  TW    EA         
11742226  03189J25118_00  PROTO  NobleBA519487  J25118_00  N655703  1635.1  TW    EA         
11940539  034795S6FIS_00  SQUARE-D  NobleBA186771  5S6FIS_00  N161712  1150.55  TW    EA         
11444204  03421GPG13240451_00  GOODMAN  NobleBA554453  GPG13240451_00  N593O49  1875.98  TW    EA         
11337004  03421SSX160601_00  GOODMAN  NobleBA71521  SSX160601_00  N449Q55  1923.36  TW    EA         
11421431  033014005ULT2_00  ULTRATECH  NobleBA40748  4005ULT2_00  N457696  1859.76  TW    EA         
11429145  03145470C0048BU75_00  NOTRAX  NobleBA392091  470C0048BU75_00  N584859  2413.63  TW    EA         
